sep=;
71621083;German Shepherd Dog;Mixed Breed;true;Baby;Male;Small;CYPRUS;I'm a total sweetie who adored my human companions in my foster home, including young children! I'm playful and sweet...;A295650;https://apamo.org/adopt/adoptable-pets/?petID=A295650;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71621083/1/?bust=1716997612;2024-05-11T04:30:25+0000;2024-05-11T04:30:27+0000
71621101;Chihuahua;Mixed Breed;true;Adult;Female;Small;COCO;Coco is a sweet, little girl who can't wait to find her new forever family. She appears housebroken and would...;A296558;https://apamo.org/adopt/adoptable-pets/?petID=A296558;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71621101/1/?bust=1716998002;2024-05-11T04:30:25+0000;2024-05-11T04:30:27+0000
71586856;Chihuahua;Dachshund;true;Adult;Male;Small;HARLEY;Hi, I'm Harley! I'm just a little guy who can't wait to find my new forever family. I prefer the...;A293774;https://apamo.org/adopt/adoptable-pets/?petID=A293774;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71586856/1/?bust=1716586287;2024-05-08T03:20:43+0000;2024-05-08T03:20:46+0000
71586859;Pit Bull Terrier;Mixed Breed;true;Adult;Male;Large;COAL;Coal is a friendly, wiggly boy who can't wait to meet you! He is food-motivated, knows a few cues, and...;A271647;https://apamo.org/adopt/adoptable-pets/?petID=A271647;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71586859/1/?bust=1716997841;2024-05-08T03:20:43+0000;2024-05-08T03:20:45+0000
71548319;Pit Bull Terrier;;false;Young;Female;Medium;KARMA;Karma is a gorgeous young velvet hippo ready to shower you with love and good fortune! Stop by to meet...;A296489;https://apamo.org/adopt/adoptable-pets/?petID=A296489;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548319/1/?bust=1716748244;2024-05-04T07:10:18+0000;2024-05-04T07:10:21+0000
71548313;Labrador Retriever;Mixed Breed;true;Baby;Male;Small;CHARLES;null;A296193;https://apamo.org/adopt/adoptable-pets/?petID=A296193;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548313/1/?bust=1716585861;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548332;Australian Cattle Dog / Blue Heeler;Mixed Breed;true;Young;Male;Large;COOP;Hi, I'm Coop! I can be a bit shy when you first meet me, but once I'm warmed up, I...;A296466;https://apamo.org/adopt/adoptable-pets/?petID=A296466;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548332/1/?bust=1716585519;2024-05-04T07:10:18+0000;2024-05-04T07:10:21+0000
71548345;Labrador Retriever;Mixed Breed;true;Young;Female;Medium;CLIPPY;Clippy is an energetic young girl who loves her toys! She walks well on leash, enjoys car rides, and appears...;A296529;https://apamo.org/adopt/adoptable-pets/?petID=A296529;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548345/1/?bust=1716585570;2024-05-04T07:10:18+0000;2024-05-04T07:10:22+0000
71548341;Pit Bull Terrier;;false;Young;Female;Medium;PEPPA;Peppa is a sweet medium-energy girl. She walks well on a leash and enjoys hanging with folks at the shelter....;A293808;https://apamo.org/adopt/adoptable-pets/?petID=A293808;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548341/1/?bust=1716585917;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548340;Pit Bull Terrier;;false;Adult;Male;Medium;MONTY;Monty is a handsome blockhead ready to find his new forever home! He is food-motivated, quick to learn, and loves...;A296265;https://apamo.org/adopt/adoptable-pets/?petID=A296265;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548340/1/?bust=1716997605;2024-05-04T07:10:18+0000;2024-05-04T07:10:21+0000
